window,net_sharpe,turnover,ann_return,max_dd
W1_JanApr,1.5785923287513688,0.24801896963820153,0.422094009333913,-0.11147644643587162
W2_MayAug,2.438287081789918,0.3209129499890413,0.3586606132131736,-0.06138212079296934
W3_SepDec,7.4343635616004455,0.2937866629747599,1.2981674552434241,-0.04093780416261672
