name,avg_turnover,turnover,entries,exits,resizes,effective_n,gross_sharpe,net_sharpe,ann_return,alpha_per_turnover,max_dd,sharpe_retention
E1_Raw,1.2654118890004824,1.2654118890004824,8.10909090909091,8.048484848484849,4.206060606060606,9.580116024479047,3.637885639598706,2.177132864043353,0.4736762314262671,0.3743257318374319,-0.13243394827731614,1.0
E2_Rank,1.254487734487615,1.254487734487615,11.593939393939394,11.472727272727273,7.824242424242424,15.36585365853951,3.2964945064173965,1.527179912535053,0.2714626115322591,0.21639319705498697,-0.12548506445403662,0.7014638094704
E3_Smooth,1.3016379639079743,1.3016379639079743,8.127272727272727,8.048484848484849,4.4,9.062877838269486,3.5669141501953123,2.1317283272920298,0.48919190403526663,0.3758279318821993,-0.13349494480967183,0.9791448020921432
