name,entries,exits,resizes,turnover,effective_n,overlap,net_sharpe,gross_sharpe,sharpe_retention,ann_return,alpha_per_turnover,max_dd,breakeven_bps
P1_Weekly,1.9636363636363636,1.903030303030303,0.6060606060606061,0.3061917844334896,9.782580415988434,0.8263112193194629,2.9650467639266864,3.394243817542186,1.3619043710635217,0.5549253704486906,1.812345721403306,-0.11147644643587162,81.91848100803504
P2_MinHold,6.03030303030303,5.96969696969697,3.8545454545454545,1.2416583047383494,8.905868511209636,0.25060532708787703,2.218592333308139,3.6312099118344436,1.0190431507187796,0.48981066573803855,0.39448104512203963,-0.13310239746085062,25.654009727057012
P3_Threshold,1.9636363636363636,1.9454545454545455,1.7696969696969698,1.1755050400764342,3.531620816573496,0.32059010013555467,2.837439772520526,3.6538787044258276,1.3032919668719052,1.040964165843492,0.8855463229446642,-0.16850393001947594,45.14072710097024
P4_Combined,0.5393939393939394,0.503030303030303,0.12727272727272726,0.3314060200603209,3.133503923477716,0.8223380996108269,2.985385512583404,3.2587970114246407,1.3712463588643693,0.9366444736230471,2.826274771501548,-0.17794201664221143,122.15376077384074
